Estimador,Datos,Accuracy_score,recall_score_1,recall_score_2,f1_score_1,f1_score_2,precision_score_1,precision_score_2
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9649122807017544,1.0,0.9047619047619048,0.972972972972973,0.9500000000000001,0.9473684210526315,1.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9473684210526315,0.9722222222222222,0.9047619047619048,0.9589041095890412,0.9268292682926829,0.9459459459459459,0.95
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9824561403508771,1.0,0.9523809523809523,0.9863013698630138,0.975609756097561,0.972972972972973,1.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9298245614035088,0.9444444444444444,0.9047619047619048,0.9444444444444444,0.9047619047619048,0.9444444444444444,0.9047619047619048
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9649122807017544,0.9722222222222222,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9722222222222222,0.9523809523809523
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9824561403508771,0.9722222222222222,1.0,0.9859154929577464,0.9767441860465117,1.0,0.9545454545454546
AdaBoost,Entrenamiento,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AdaBoost,Prueba,0.9824561403508771,1.0,0.9523809523809523,0.9863013698630138,0.975609756097561,0.972972972972973,1.0
RandomForest,Entrenamiento,0.99609375,1.0,0.9895287958115183,0.9968944099378882,0.9947368421052631,0.9938080495356038,1.0
RandomForest,Prueba,0.9473684210526315,1.0,0.8571428571428571,0.9600000000000001,0.923076923076923,0.9230769230769231,1.0
RandomForest,Entrenamiento,0.994140625,1.0,0.9842931937172775,0.9953488372093023,0.9920844327176782,0.9907407407407407,1.0
RandomForest,Prueba,0.9824561403508771,1.0,0.9523809523809523,0.9863013698630138,0.975609756097561,0.972972972972973,1.0
RandomForest,Entrenamiento,0.9921875,1.0,0.9790575916230366,0.9938080495356036,0.9894179894179894,0.9876923076923076,1.0
RandomForest,Prueba,0.9824561403508771,1.0,0.9523809523809523,0.9863013698630138,0.975609756097561,0.972972972972973,1.0
RandomForest,Entrenamiento,0.99609375,1.0,0.9895287958115183,0.9968944099378882,0.9947368421052631,0.9938080495356038,1.0
RandomForest,Prueba,0.9298245614035088,0.9444444444444444,0.9047619047619048,0.9444444444444444,0.9047619047619048,0.9444444444444444,0.9047619047619048
RandomForest,Entrenamiento,0.994140625,1.0,0.9842931937172775,0.9953488372093023,0.9920844327176782,0.9907407407407407,1.0
RandomForest,Prueba,0.9298245614035088,0.9444444444444444,0.9047619047619048,0.9444444444444444,0.9047619047619048,0.9444444444444444,0.9047619047619048
RandomForest,Entrenamiento,0.994140625,1.0,0.9842931937172775,0.9953488372093023,0.9920844327176782,0.9907407407407407,1.0
RandomForest,Prueba,0.9824561403508771,1.0,0.9523809523809523,0.9863013698630138,0.975609756097561,0.972972972972973,1.0
RandomForest,Entrenamiento,0.994140625,1.0,0.9842931937172775,0.9953488372093023,0.9920844327176782,0.9907407407407407,1.0
RandomForest,Prueba,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Entrenamiento,0.994140625,1.0,0.9842931937172775,0.9953488372093023,0.9920844327176782,0.9907407407407407,1.0
RandomForest,Prueba,1.0,1.0,1.0,1.0,1.0,1.0,1.0
RandomForest,Entrenamiento,0.994140625,1.0,0.9842931937172775,0.9953488372093023,0.9920844327176782,0.9907407407407407,1.0
RandomForest,Prueba,0.9649122807017544,0.9722222222222222,0.9523809523809523,0.9722222222222222,0.9523809523809523,0.9722222222222222,0.9523809523809523
RandomForest,Entrenamiento,0.9921875,1.0,0.9790575916230366,0.9938080495356036,0.9894179894179894,0.9876923076923076,1.0
RandomForest,Prueba,0.9473684210526315,0.9722222222222222,0.9047619047619048,0.9589041095890412,0.9268292682926829,0.9459459459459459,0.95
